site_id,framework,sampling_strategy,spatial_extent,year,longitude,latitude,x_l93,y_l93,CLC_niveau1,CLC_niveau2,CLC_niveau3,RSr,Shannon,Pielou,ab,strict_total,below_rarefaction_n
492,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-2.0064671820417,48.4829617335483,330270.83,6832025.18,3,31,,8.99999942666243,1.84507790168941,0.83973116549636,4128,4128,FALSE
493,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-1.79040181283316,48.4907081332729,346259.51,6831894.8,2,23,231,11.9999832816951,2.02318733509431,0.814190935338383,5190,5190,FALSE
496,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-1.14184687327374,48.5115787798999,394225.4,6831502.66,2,24,,8.99790029537031,1.70734940123008,0.777130724366149,17570,17570,FALSE
539,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-4.35976306214004,48.228405361709,154268.68,6817457.58,2,23,231,8.97524215075675,0.878479586350438,0.400315165182901,11910,11910,FALSE
540,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-4.14518141363956,48.2404529382545,170256.94,6817329.59,2,23,231,8.99964732380618,1.48638191791882,0.676493628832655,6484,6484,FALSE
541,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-3.93050297590916,48.2521082014405,186245.2,6817201.32,2,23,231,4,1.32088834314932,0.952819531114783,944,944,FALSE
542,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-3.71573067874677,48.2633713637429,202233.48,6817072.82,2,24,,9.93927969227505,1.03600798517987,0.451125818723367,13679,13679,FALSE
543,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-3.50086752035401,48.2742420989802,218221.79,6816944.08,2,24,,9.99304108385893,1.7915263031503,0.778285284370767,10730,10730,FALSE
544,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-3.28591693279974,48.284720246145,234210.11,6816815.11,2,23,231,14.5119469990077,1.29709050159207,0.48489867731693,21343,21343,FALSE
545,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-3.0708823342147,48.29480547518,250198.42,6816685.9,2,24,,11.9999999980521,2.35502432245752,0.947731506458113,3068,3068,FALSE
546,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-2.85576663413108,48.3044976723784,266186.74,6816556.46,2,24,,7.99999992793327,1.80470331811577,0.867878846200228,7546,7546,FALSE
547,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-2.64057264176176,48.3137970061682,282175.1,6816426.83,2,23,231,11.5087284077795,1.47712063274091,0.604607737144699,45044,45044,FALSE
548,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-2.42530378421247,48.3227030812525,298163.48,6816296.99,2,24,,6.99999999974607,1.51408465337339,0.778085593590568,2830,2830,FALSE
550,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-1.99455221081448,48.339334864132,330140.45,6816036.69,2,24,,7.99999999999982,1.68517805623048,0.81039934157955,2241,2241,FALSE
552,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-1.56354045409137,48.3543932379091,362117.44,6815775.76,2,23,231,9.91645038937054,1.23595861094493,0.538733016521205,16744,16744,FALSE
554,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-1.13229498220498,48.3678757885331,394094.38,6815514.08,2,23,231,8.99999997760922,1.91863843935794,0.873209985597563,3538,3538,FALSE
597,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-4.55539061370157,48.0726504598195,138152.78,6801597.18,2,24,,6.99989967131223,1.50349516699516,0.772649365096617,6720,6720,FALSE
598,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-4.34148920464489,48.0850568253095,154140.76,6801469.41,2,23,231,3.99925666294046,0.291821892054227,0.210533223074617,7782,7782,FALSE
599,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-4.12748861556326,48.0970726152878,170128.75,6801341.41,2,24,,13.7433377702938,1.1391663942677,0.434704385268059,18985,18985,FALSE
600,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-3.91339165727116,48.1086974079235,186116.77,6801213.16,2,24,,4,1.1037126460899,0.796160380540168,1887,1887,FALSE
601,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-3.69920144203624,48.1199309515789,202104.82,6801084.66,2,24,,4.99999988397708,1.25093865697485,0.777251899775837,4009,4009,FALSE
602,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-3.48492134725143,48.1307728984295,218092.88,6800955.9,2,23,231,3,0.70890765281669,0.64527555364971,2005,2005,FALSE
603,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-3.27055426674605,48.1412232981469,234080.97,6800826.91,3,31,,7.99999999999977,1.80551494922852,0.868269154500968,2242,2242,FALSE
604,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-3.05610359232688,48.1512818205251,250069.07,6800697.68,2,24,,8.99603862800159,1.78421583330885,0.812194356346366,9787,9787,FALSE
605,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-2.84157262078275,48.1609484213974,266057.17,6800568.23,2,23,231,11.9999832816951,2.07644492314991,0.83562337744629,5190,5190,FALSE
606,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-2.62696424122382,48.1702229955033,282045.29,6800438.57,2,23,231,7.81853811522225,1.45526977834655,0.707644775115094,21341,21341,FALSE
607,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-2.41228148198668,48.1791054378677,298033.44,6800308.71,2,23,231,5,1.5498260458782,0.962961064794514,826,826,FALSE
608,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-2.19752683042752,48.1875955848358,314021.67,6800178.65,2,24,,10,2.20478541691352,0.957526140346302,1534,1534,FALSE
609,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-1.98270331660015,48.1956932535251,330009.99,6800048.39,2,23,231,6,1.5857708352081,0.885035554404686,1534,1534,FALSE
610,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-1.76781494948214,48.2033985896936,345998.34,6799917.97,2,24,,2,0.644192250360123,0.929372964973651,3419,3419,FALSE
611,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-1.55286586566468,48.2107116585573,361986.65,6799787.42,3,31,,15.8740719861427,1.66856071851583,0.603526065305693,15566,15566,FALSE
612,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-1.33785837494609,48.2176316166851,377974.98,6799656.66,2,24,,5.690240372271,0.912363134554177,0.524722833633284,26294,26294,FALSE
656,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-4.32331491433934,47.9416938949484,154012.8,6785481.46,2,23,231,8.99999999735698,1.9468271384406,0.88603921455358,3303,3303,FALSE
657,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-4.10989190408342,47.9536781971446,170000.55,6785353.47,2,24,,9.72742994712209,1.6405773343573,0.721148831034866,24879,24879,FALSE
658,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-3.89637332492771,47.9652727004306,185988.33,6785225.25,2,24,,6.87710393635387,1.32196718356087,0.685597351233565,21459,21459,FALSE
659,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-3.68276220559453,47.9764767063553,201976.14,6785096.75,2,23,231,7.7500567452677,1.52886499291395,0.746625418513667,41269,41269,FALSE
660,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-3.46906190118676,47.9872898683085,217963.96,6784967.96,2,24,,12.5361639098073,1.44975708209685,0.573339793849551,31011,31011,FALSE
662,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-3.04140574448162,48.0077448364838,249939.68,6784709.74,2,24,,10.9901035564812,1.98888200065769,0.829739670730341,10141,10141,FALSE
663,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-2.82745618825556,48.0173856556931,265927.57,6784580.25,2,24,,14.5919056262305,1.72530930506782,0.643659976815343,22169,22169,FALSE
664,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-2.61343011176224,48.0266353709451,281915.46,6784450.54,3,31,,8.99999999999998,2.02915456281091,0.923508039979664,2124,2124,FALSE
665,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-2.39932999343919,48.0354939941889,297903.4,6784320.63,2,24,,5.99999999856171,1.13948154785263,0.635956760700701,3066,3066,FALSE
666,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-2.18515872492095,48.0439616130123,313891.41,6784190.55,2,23,231,9.98263117150306,1.30451779218184,0.566972928780362,10730,10730,FALSE
667,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-1.97091917407844,48.0520380521137,329879.51,6784060.3,2,24,,4,1.23674847293975,0.892125444368586,2004,2004,FALSE
668,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-1.75661513624293,48.059722924978,345867.65,6783929.86,2,23,231,6.99983094535391,1.30706650626994,0.671707647594062,6603,6603,FALSE
669,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-1.54225017901515,48.0670162278784,361855.8,6783799.25,2,24,,8.99999984345999,1.60880188206516,0.732197296259503,3774,3774,FALSE
670,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-1.32782691241742,48.0739177334188,377844,6783668.46,2,24,,11.7595868490232,1.39855613666641,0.567441812470056,19691,19691,FALSE
713,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-4.30523943552977,47.7983178691193,153884.8,6769493.77,3,31,,10.7427228258013,1.83866330571279,0.774425563759692,43509,43509,FALSE
715,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-3.8794472258605,47.8218350177407,185859.88,6769237.59,2,23,231,5.99999999767578,1.48187267941727,0.82704888975755,3184,3184,FALSE
716,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-3.66641209572266,47.8330094842648,201847.45,6769109.08,2,23,231,4.9988978798432,0.710946264372345,0.441796264476537,35138,35138,FALSE
717,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-3.45328877836119,47.843794200694,217835.01,6768980.29,2,23,231,10.986654322897,1.80760120235234,0.754210085314678,11203,11203,FALSE
718,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-3.24007999877622,47.8541893174893,233822.59,6768851.26,2,24,,10.8092771611708,1.65848869904368,0.696725500491595,24878,24878,FALSE
719,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-3.02678831910298,47.8641947283651,249810.23,6768722,3,31,,9,2.04493117484959,0.930688285550101,1652,1652,FALSE
721,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-2.59996988866179,47.8830347861855,281785.59,6768462.71,2,23,231,7.96840175337653,1.23247544117452,0.593825573641237,12498,12498,FALSE
722,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-2.38644915301724,47.8918697567569,297773.33,6768332.76,2,24,,3,1.07899220787758,0.982141032834875,826,826,FALSE
723,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-2.17285798371352,47.9003148308846,313761.13,6768202.65,2,24,,5.99999976795417,1.36075488500436,0.759451777844874,4009,4009,FALSE
724,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-1.95919936520945,47.9083699192369,329749,6768072.39,2,23,231,3.99999999999995,1.01045561787553,0.728889654473718,2241,2241,FALSE
725,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-1.74547649724839,47.9160343001828,345736.93,6767941.92,2,24,,1,0,,118,118,TRUE
726,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-1.53169238814379,47.9233079900996,361724.93,6767811.26,2,23,231,5.99999857531805,1.31566015244679,0.734284009319157,4482,4482,FALSE
727,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-1.31785059070794,47.9301910829872,377712.97,6767680.44,2,24,,8.98410186638015,1.45768168551617,0.663953782880256,14503,14503,FALSE
772,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-3.43760130238401,47.7002870106157,217706.03,6752992.91,2,24,,5.99999999999999,1.54225025464813,0.860746255920491,2122,2122,FALSE
774,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-3.01225094180999,47.7206325067936,249680.7,6752734.47,2,24,,9.99999441334241,1.98890343568479,0.863769996728974,5191,5191,FALSE
777,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-2.37363904501947,47.7482335382835,297643.18,6752345.09,3,31,,6.99999999474889,1.58717797778161,0.815648132142177,3302,3302,FALSE
778,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-2.16062444302297,47.7566559738226,313630.8,6752214.93,2,23,231,2,0.636514168294813,0.918295834054489,354,354,TRUE
779,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-1.94754347670951,47.7646895119933,329618.45,6752084.63,2,24,,9.93185037264122,1.83024343842115,0.79723227167081,17686,17686,FALSE
780,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-1.73439812871808,47.7723335734571,345606.21,6751954.14,2,24,,3,0.898273831219999,0.817644077428818,1179,1179,FALSE
826,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-2.99779248669566,47.5770595803246,249551.13,6736747.2,2,24,,8.99778988002954,1.38916551419838,0.632307149009374,8490,8490,FALSE
828,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-2.57327118247854,47.5957985333948,281525.55,6736487.67,2,23,231,9.76448759078407,0.931653865446222,0.408843888718114,41977,41977,FALSE
829,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-2.36089961113793,47.6045860658214,297512.91,6736357.6,2,24,,8.99999999999861,1.99916381358184,0.90985866178761,2360,2360,FALSE
830,RMQS_BioDiv_Bretagne,Systematique_simple,Regionale,,-2.14845807384034,47.612985769228,313500.38,6736227.37,2,24,,7.99999859608175,1.75243178487628,0.842741619633687,4362,4362,FALSE
Alea1,ANDRA,Systematique_stratifie,Locale,2013,5.26530103520288,48.5129787460213,867286.654832056,6826036.74350784,2,21,211,11.9993972128807,2.03579966485375,0.819282615899652,6721,6721,FALSE
Alea10,ANDRA,Systematique_stratifie,Locale,2013,5.37853689299536,48.5583506279104,875494.455803182,6831324.09792447,2,21,211,9.99999942666238,1.9876416100118,0.863221804723418,4128,4128,FALSE
Alea12,ANDRA,Systematique_stratifie,Locale,2013,5.2849814311846,48.4679714663454,868884.3531399,6821077.67169303,2,21,211,8.99999993320909,1.72483750754039,0.785007382111654,3537,3537,FALSE
Alea13,ANDRA,Systematique_stratifie,Locale,2013,5.36352893588607,48.5620420275461,874375.181385527,6831701.02544414,2,21,211,10.9999753004531,1.67952296720946,0.700416135344787,5071,5071,FALSE
Alea14,ANDRA,Systematique_stratifie,Locale,2013,5.35502944793158,48.5967602935791,873633.203281072,6835540.15457037,3,31,311,13.9991253648366,2.15757362506148,0.817574017629209,7312,7312,FALSE
Alea15,ANDRA,Systematique_stratifie,Locale,2013,5.32444364710331,48.4873102822973,871736.921765439,6823311.56548979,2,21,211,11.985753084342,1.50957756429767,0.607789265102748,10376,10376,FALSE
Alea16,ANDRA,Systematique_stratifie,Locale,2013,5.40820666832184,48.5993077791963,877544.051227048,6835941.48057071,2,21,211,13.9998022458182,2.1952025514014,0.831817587485415,6132,6132,FALSE
Alea2,ANDRA,Systematique_stratifie,Locale,2013,5.41685805346914,48.5522109965867,878341.898882081,6830727.75146629,3,31,311,8.99312117096869,1.74760975007832,0.795648349317198,12144,12144,FALSE
Alea4,ANDRA,Systematique_stratifie,Locale,2013,5.46007091435936,48.5894003911276,881400.806012843,6834958.48113574,3,31,311,6.99999999999463,1.52736953690676,0.784912673202749,2477,2477,FALSE
Alea6,ANDRA,Systematique_stratifie,Locale,2013,5.2650915242166,48.466433175567,867419.587577878,6820864.39235492,2,21,211,7.99999999963166,1.92620915021413,0.926310796263468,2949,2949,FALSE
Alea8,ANDRA,Systematique_stratifie,Locale,2013,5.32602057567897,48.5125035736255,871770.912365715,6826114.30646026,2,21,211,6,1.66746193342929,0.930628224416578,944,944,FALSE
I11,ANDRA,Systematique_stratifie,Locale,2012,5.24601985225558,48.5680716703899,865688.994561795,6832118.00370967,2,21,211,10.9999999999997,2.27811796231103,0.950048981769111,2242,2242,FALSE
I13,ANDRA,Systematique_stratifie,Locale,2012,5.24186270218956,48.5430575125746,865461.342521182,6829329.67379505,2,21,211,8.99999259931402,1.93682069452289,0.881485415439581,5307,5307,FALSE
I14,ANDRA,Systematique_stratifie,Locale,2012,5.24141345629657,48.5296230217297,865470.581563036,6827835.89228636,2,21,211,6,1.5857708352081,0.885035554404686,1534,1534,FALSE
I15,ANDRA,Systematique_stratifie,Locale,2012,5.24055391753535,48.5176970706181,865444.756321582,6826508.89306206,3,31,313,12.9994913332705,1.88906331296095,0.736502701724567,6605,6605,FALSE
I16,ANDRA,Systematique_stratifie,Locale,2012,5.2396255452637,48.5028352141322,865423.07471282,6824855.53242173,3,31,311,19.99579322745,2.50946506184617,0.837738843144915,7901,7901,FALSE
J11,ANDRA,Systematique_stratifie,Locale,2012,5.26244410901375,48.5692856333446,866896.416240537,6832287.49114035,2,21,211,5.99999999980776,1.36949063965534,0.764327278967777,2831,2831,FALSE
J12,ANDRA,Systematique_stratifie,Locale,2012,5.26327447458455,48.5560820802298,866999.719353798,6830822.04863516,3,31,311,4.99999858015547,0.835527591778688,0.519142573157987,4481,4481,FALSE
J13,ANDRA,Systematique_stratifie,Locale,2012,5.26259934935154,48.5426583694857,866992.671185225,6829328.97450256,2,21,211,10.999999842685,2.21499517265642,0.923724739355283,3775,3775,FALSE
J14,ANDRA,Systematique_stratifie,Locale,2012,5.26123117333524,48.5300882337711,866931.729960514,6827929.29875361,3,31,311,13.9999999999493,2.50013802636543,0.947360255615723,2596,2596,FALSE
J15,ANDRA,Systematique_stratifie,Locale,2012,5.26081153955957,48.515390706438,866947.532186739,6826295.25203679,2,23,231,12.9973433859875,2.17543225749863,0.848206068462817,8136,8136,FALSE
J16,ANDRA,Systematique_stratifie,Locale,2012,5.26014631813877,48.5021344772279,866940.595910516,6824820.85623721,2,23,231,16.9998712893418,2.67973295799589,0.94583068540619,6016,6016,FALSE
J17,ANDRA,Systematique_stratifie,Locale,2012,5.25951829995139,48.4886630436315,866937.066683897,6823322.64173964,2,21,211,6,1.47405362313549,0.822684991178284,1415,1415,FALSE
J18,ANDRA,Systematique_stratifie,Locale,2012,5.25839001399438,48.475220110654,866896.462542584,6821826.55206622,2,21,211,1,0,,118,118,TRUE
K11,ANDRA,Systematique_stratifie,Locale,2012,5.2843844606491,48.5689398537112,868515.578871819,6832295.66599947,2,21,211,2,0.636514168294813,0.918295834054489,354,354,TRUE
K12,ANDRA,Systematique_stratifie,Locale,2011,5.28361046364982,48.555538645146,868501.57673912,6830804.86439312,3,31,311,18.5721226664097,2.08652845123217,0.714158134411167,21227,21227,FALSE
K14,ANDRA,Systematique_stratifie,Locale,2011,5.28148291248675,48.5285645276822,868431.260903792,6827802.9931318,2,21,211,8,1.89036277533887,0.909072333820828,1888,1888,FALSE
K15,ANDRA,Systematique_stratifie,Locale,2011,5.28129954330615,48.5153198568555,868460.258268731,6826330.89275572,2,21,211,4,1.38629436111989,1,472,472,TRUE
K16,ANDRA,Systematique_stratifie,Locale,2011,5.28058316813228,48.5014381308933,868451.935090764,6824786.88387455,2,21,211,10.9999998929938,2.12019744545996,0.884191014558753,3656,3656,FALSE
K17,ANDRA,Systematique_stratifie,Locale,2011,5.27956599683821,48.4881511841463,868419.457419169,6823308.33832122,2,23,231,8.99210524525175,1.69777990741498,0.773001674790934,10967,10967,FALSE
K18,ANDRA,Systematique_stratifie,Locale,2012,5.27852403186188,48.4747371187302,868385.517158965,6821815.63059886,2,21,211,15.992809243775,2.35612313324247,0.84992959016287,9082,9082,FALSE
L10,ANDRA,Systematique_stratifie,Locale,2012,5.30563538980053,48.5819559973959,870040.539598398,6833787.59416074,2,23,231,7.99999996641383,1.75931126544804,0.84604988105545,3538,3538,FALSE
L11,ANDRA,Systematique_stratifie,Locale,2011,5.30428661668986,48.5684904160892,869984.77358922,6832288.38295626,2,21,211,5,1.52295506753132,0.946265187221801,1062,1062,FALSE
L12,ANDRA,Systematique_stratifie,Locale,2010,5.30392330082916,48.5559133517902,869998.768586947,6830890.0406945,3,31,311,8.99554124581317,1.60610769978834,0.73113600831561,11202,11202,FALSE
L13,ANDRA,Systematique_stratifie,Locale,2010,5.30283134484583,48.5416692156801,869964.392596649,6829304.90202545,3,31,311,9.99308012318415,1.25506524093364,0.54523182185944,10023,10023,FALSE
L14,ANDRA,Systematique_stratifie,Locale,2010,5.30241565698472,48.5298038084297,869972.175583355,6827985.55359156,3,31,311,8.99951186265671,1.55451700361922,0.707508642576822,7075,7075,FALSE
L15,ANDRA,Systematique_stratifie,Locale,2010,5.30157138341224,48.514851201234,869958.308012786,6826322.25826783,3,31,311,7.99999998949778,1.66849305658573,0.802375553337849,3302,3302,FALSE
L16,ANDRA,Systematique_stratifie,Locale,2010,5.30052475096264,48.5011906613574,869925.277273041,6824802.11407311,3,31,311,2,0.245029471096428,0.353502802822462,1769,1769,FALSE
L17,ANDRA,Systematique_stratifie,Locale,2011,5.30021184130633,48.4874854046635,869946.544833636,6823278.59633735,3,31,311,13.0608452853205,2.0567623143815,0.800415329456507,46576,46576,FALSE
L18,ANDRA,Systematique_stratifie,Locale,2012,5.29902327830942,48.4739378891236,869902.594899451,6821770.73716374,2,21,211,6,1.67698777432242,0.935944697445866,1062,1062,FALSE
M10,ANDRA,Systematique_stratifie,Locale,2012,5.32615198866922,48.5815691328367,871554.469106511,6833788.98321971,2,21,211,4.99999999999999,1.3653376053899,0.848331951696713,2123,2123,FALSE
M11,ANDRA,Systematique_stratifie,Locale,2011,5.32472195189514,48.5678165423376,871494.038063479,6832257.68923946,2,21,211,6,1.67458956699991,0.934606232454501,1770,1770,FALSE
M12,ANDRA,Systematique_stratifie,Locale,2010,5.32410185295592,48.5543426091205,871492.386792339,6830759.13518319,3,31,311,10.9999997236868,2.04149451433952,0.851369348313091,3893,3893,FALSE
M13,ANDRA,Systematique_stratifie,Locale,2009,5.32322631850246,48.5409317644493,871471.657551386,6829267.0525199,3,31,311,6.99607457090894,1.30939951055443,0.673092265216712,9198,9198,FALSE
M14,ANDRA,Systematique_stratifie,Locale,2010,5.32255218959028,48.5272076772738,871466.783602193,6827740.61671681,3,31,311,4.99999993123989,1.16949186464942,0.726646157398852,3892,3892,FALSE
M15,ANDRA,Systematique_stratifie,Locale,2010,5.32193273211403,48.5139624852716,871464.354039763,6826267.52824757,3,31,311,7.99999382235061,1.31322099195803,0.631526038748682,9670,9670,FALSE
M16,ANDRA,Systematique_stratifie,Locale,2009,5.32072185493127,48.5002203682584,871419.852020202,6824737.95571557,2,21,211,7.99972132230511,1.66531599686018,0.800861126284588,6957,6957,FALSE
M17,ANDRA,Systematique_stratifie,Locale,2010,5.31982901610578,48.4867721109327,871397.834365695,6823241.74146625,2,21,211,8.99112414006928,1.86595996734863,0.849616510531641,11201,11201,FALSE
M18,ANDRA,Systematique_stratifie,Locale,2010,5.31823828797203,48.4732330896033,871324.517475808,6821733.94337569,3,31,311,12.9544657750898,1.8521583547836,0.723092455080028,12853,12853,FALSE
M9,ANDRA,Systematique_stratifie,Locale,2012,5.32653294622471,48.5949429471616,871538.757512244,6835275.92476396,2,21,211,7,1.81848316301237,0.934515483099356,1534,1534,FALSE
N10,ANDRA,Systematique_stratifie,Locale,2011,5.34628919353003,48.5809516487907,873041.19872638,6833764.30813584,2,21,211,3,1.09861228866811,1,354,354,TRUE
N11,ANDRA,Systematique_stratifie,Locale,2011,5.34526488996108,48.5674602936267,873010.216810321,6832262.91650648,2,23,231,7,1.76776147228933,0.908449690314596,1298,1298,FALSE
N12,ANDRA,Systematique_stratifie,Locale,2010,5.34483410793952,48.5544626126891,873021.348529824,6830817.6971929,2,23,231,7.9985262613249,1.37072634654665,0.659238441382188,8490,8490,FALSE
N13,ANDRA,Systematique_stratifie,Locale,2009,5.34374706264308,48.5405343258075,872987.111854423,6829267.64941125,2,21,211,8.93553130925445,1.12291043212915,0.512736152170443,17334,17334,FALSE
N14,ANDRA,Systematique_stratifie,Locale,2009,5.34344269942893,48.5266403045625,873010.485523915,6827723.14075786,3,31,311,6.99999999974368,1.2907234182974,0.663300625133333,2831,2831,FALSE
N14BIS,ANDRA,Systematique_stratifie,Locale,2010,5.34344269942893,48.5266403045625,873010.485523915,6827723.14075786,3,31,311,0,0,,0,0,TRUE
N15,ANDRA,Systematique_stratifie,Locale,2009,5.34168165138398,48.5137717438311,872922.926417984,6826289.40066127,2,21,211,11.9987426569391,1.69511762360285,0.682194281562383,7430,7430,FALSE
N16,ANDRA,Systematique_stratifie,Locale,2009,5.34103346837459,48.4999445833591,872920.638066702,6824751.59995848,2,23,231,8.99999999996292,2.03353013194122,0.925499447312008,5071,5071,FALSE
N17,ANDRA,Systematique_stratifie,Locale,2009,5.34067434781517,48.4866196182178,872938.020431201,6823270.2483745,2,21,211,6.9999999988295,1.72443768983303,0.886185670401268,3185,3185,FALSE
N18,ANDRA,Systematique_stratifie,Locale,2010,5.33994863224382,48.4732585919662,872928.42324221,6821784.10229692,2,21,211,12.9876218894931,2.15186696780766,0.839262754496209,10142,10142,FALSE
N9,ANDRA,Systematique_stratifie,Locale,2012,5.34670985195925,48.5940797810365,873028.846240597,6835224.03147656,2,21,211,9.99999999212334,2.06605902220376,0.897278032936461,3302,3302,FALSE
O10,ANDRA,Systematique_stratifie,Locale,2011,5.36649741723832,48.5803938441204,874532.989474828,6833746.80123109,2,21,211,7.9999999999989,1.8516360979614,0.890448738686692,2359,2359,FALSE
O11,ANDRA,Systematique_stratifie,Locale,2011,5.36540937717618,48.5669879266786,874497.406023433,6832254.75515992,2,21,211,7,1.88915916375402,0.970835762725816,1062,1062,FALSE
O12,ANDRA,Systematique_stratifie,Locale,2010,5.36477230583536,48.5535042997875,874495.306425189,6830755.08679797,2,21,211,9.99603862189837,1.63712561992118,0.711116988049851,9787,9787,FALSE
O13,ANDRA,Systematique_stratifie,Locale,2009,5.36440058711182,48.5397483917873,874513.66776173,6829225.76618196,2,21,211,8.38860600990619,0.840424829797373,0.395145499198828,31718,31718,FALSE
O14,ANDRA,Systematique_stratifie,Locale,2009,5.36281564106173,48.527007578226,874439.094449386,6827806.57248479,2,21,211,4.99991547566273,1.28906708719145,0.800950827189026,6603,6603,FALSE
O15,ANDRA,Systematique_stratifie,Locale,2009,5.36209306408609,48.5132525398346,874431.498367204,6826276.60483659,2,21,211,5.99998523380254,1.39088360285193,0.776267985275151,5306,5306,FALSE
O16,ANDRA,Systematique_stratifie,Locale,2009,5.36109966457401,48.4996839426144,874403.255694359,6824766.7711083,2,21,211,6.99996044738848,1.34245079619832,0.689885242116681,6132,6132,FALSE
O17,ANDRA,Systematique_stratifie,Locale,2009,5.36060987261351,48.4848441345243,874416.396048715,6823116.82051482,2,21,211,0,0,,0,0,TRUE
O17,ANDRA,Systematique_stratifie,Locale,2012,5.36060987261351,48.4848441345243,874416.396048715,6823116.82051482,2,21,211,6,1.67698777432242,0.935944697445866,1062,1062,FALSE
O18,ANDRA,Systematique_stratifie,Locale,2010,5.35985996713371,48.4725715374267,874401.769653343,6821751.55542861,2,21,211,10.9999292334042,2.12982385847207,0.888207919996778,6486,6486,FALSE
O9,ANDRA,Systematique_stratifie,Locale,2012,5.36635689887265,48.5955573044785,874472.119041227,6835431.44635853,3,31,311,9.99601617106203,1.88824596275981,0.820196737119183,10967,10967,FALSE
P10,ANDRA,Systematique_stratifie,Locale,2011,5.38663698128852,48.5796793870668,876020.264540047,6833712.11668013,2,21,211,7,1.39021217681036,0.714427733205089,1769,1769,FALSE
